	word	sent	sent_lemmatized	word_idx	adagram_sense	bert_sense
1071	функция	Когда мы говорим о налоговых льготах для тех , кто занимается образованием и здравоохранением , это значит , что государство не выполняет свою функцию .	когда мы говорить о налоговый льгота для тот , кто заниматься образование и здравоохранение , это значить , что государство не выполнять свой функция .	23	4	1
1072	функция	Мы привыкли перекладывать на бизнес функции государства .	мы привыкнуть перекладывать на бизнес функция государство .	5	4	0
1073	функция	На самом деле основная социальная функция бизнеса сегодня - это получение прибыли , из которой он платит налоги , за счет которых государство решает социальные проблемы .	на самый дело основной социальный функция бизнес сегодня - это получение прибыль , из который он платить налог , за счет который государство решать социальный проблема .	5	4	0
1074	функция	Вот , собственно говоря , мы и подошли к вопросу о второй функции Национальной ассамблеи .	вот , собственно говорить , мы и подойти к вопрос о второй функция национальный ассамблея .	12	4	0
1075	функция	Если часть общеобразовательных функций училищ , как написано в проекте , может быть передана школам , чем заняться училищам ?	если часть общеобразовательный функция училище , как писать в проект , мочь быть передать школа , что заняться училище ?	3	4	1
1076	функция	С уходом из Кремля Виктора Иванова , чей аппарат де-факто выполнял функции отдела административных органов ЦК КПСС по контролю над силовиками , этой деятельностью будет заниматься Николай Патрушев в должности секретаря Совета безопасности .	с уход из Кремль Виктор Иванов , чей аппарат де-факто выполнять функция отдел административный орган ЦК КПСС по контроль над силовик , этот деятельность быть заниматься Николай Патрушев в должность секретарь Совет безопасность .	11	4	0
1077	функция	По убеждению разработчиков , рынок образовательных программ и модулей будет более открытым и разнообразным , в том числе благодаря расширению сферы неформального образования ( курсов , тренингов на разных этапах профессиональной карьеры ) , а контролировать качество предоставляемых услуг доверят профессиональному сообществу и потребителям , поскольку государство с этой функцией не справляется .	по убеждение разработчик , рынок образовательный программа и модуль быть более открытый и разнообразный , в тот число благодаря расширение сфера неформальный образование ( курс , тренинг на разный этап профессиональный карьера ) , а контролировать качество предоставлять услуга доверить профессиональный сообщество и потребитель , поскольку государство с этот функция не справляться .	49	4	1
1078	функция	Изучение индивидуальных особенностей геномов разных людей позволит не только обозначить набор , характерный для людей с рыжими волосами или любителей шоколада , астматиков или диабетиков , но и - в перспективе - выявить генетические основы , сделавшие возможными формирование речевых функций и даже разума .	изучение индивидуальный особенность геном разный человек позволить не только обозначить набор , характерный для человек с рыжий волос или любитель шоколад , астматик или диабетик , но и - в перспектива - выявить генетический основа , делать возможный формирование речевой функция и даже разум .	40	4	1
1079	функция	В январе было объявлено , что пациенты с повреждением гиппокампа - важнейшего мозгового центра , регулирующего функцию запоминания - гораздо хуже ориентируются в гипотетических ситуациях ( таких как воображаемый поход в магазин или воображаемый отдых на пляже ) , нежели здоровые волонтеры .	в январь быть объявить , что пациент с повреждение гиппокамп - важный мозговой центр , регулировать функция запоминание - гораздо плохо ориентироваться в гипотетический ситуация ( такой как воображать поход в магазин или воображать отдых на пляж ) , нежели здоровый волонтер .	16	4	1
1080	функция	Таким образом , главная функция нового состава правительства - прибрать и распределить все , что ими еще не оприходовано .	такой образ , главный функция новый состав правительство - прибрать и распределить все , что они еще не приходовать .	4	4	0
1081	функция	Во-вторых , у Медведева функция более важная , чем быть временным престолоблюстителем .	во-вторых , у Медведев функция более важный , чем быть временный престолоблюститель .	4	4	0
1082	функция	Еще раз : достаточно взглянуть на состав его правительства , на абсолютно бестолковое , нелепое , случайное распределение функций .	еще раз : достаточный взглянуть на состав его правительство , на абсолютно бестолковый , нелепый , случайный распределение функция .	18	4	1
1083	функция	Если помните , административная реформа несколько лет назад начиналась с того , что хотели избавить государство от дублирующих , излишних функций .	если помнить , административный реформа несколько год назад начинаться с то , что хотеть избавить государство от дублировать , излишний функция .	20	4	1
1084	функция	Надо передать им максимальное количество функций государства , особенно все , что связано с сертификацией , аттестацией , лицензированием , установлением тарифов .	надо передать они максимальный количество функция государство , особенно все , что связать с сертификация , аттестация , лицензирование , установление тариф .	5	4	1
1085	функция	Как на ушной раковине , напоминающей зародыш человека , есть биологически активные точки акупунктуры - проекции основных органов организма , воздействуя на которые можно управлять жизненными функциями , - так и радиационное убежище связано со всем телом межпланетного лайнера .	как на ушной раковина , напоминать зародыш человек , быть биологически активный точка акупунктура - проекция основной орган организм , воздействовать на который можно управлять жизненный функция , - так и радиационный убежище связать с весь тело межпланетный лайнер .	26	4	0
1086	функция	Нет сигналов ни о расширении свободы слова на ТВ ( и в других СМИ ) , ни о поблажках той или иной оппозиции , ни о возвращении к выборам губернаторов , ни о пересмотре функций силовых ведомств .	нет сигнал ни о расширение свобода слово на тв ( и в другой сми ) , ни о поблажка тот или иной оппозиция , ни о возвращение к выборы губернатор , ни о пересмотр функция силовой ведомство .	34	4	1
1087	функция	Аппликация меди успокаивает боль , активизирует лейкоцитные функции , представляет собой сильное бактерицидное средство , ускоряет водный и минеральный обмен , способствует нормализации сна , снижает температуру и действует кровоостанавливающе , успокаивает центральную нервную систему и способствует излечению воспалительных процессов самого различного происхождения .	аппликация медь успокаивать боль , активизировать лейкоцитный функция , представлять себя сильный бактерицидный средство , ускорять водный и минеральный обмен , способствовать нормализация сон , снижать температура и действовать кровоостанавливающе , успокаивать центральный нервный система и способствовать излечение воспалительный процесс самый различный происхождение .	7	4	0
1088	функция	Используются при лечении остеохондрозов , сосудистых заболеваний , гипертонии , головных болях , переутомлении , стрессовых состояниях , для повышения адаптационных функций при акклиматизации , при резких колебаниях погоды , в дни , сложные по геофизическим характеристикам .	использовать при лечение остеохондроз , сосудистый заболевание , гипертония , головной боль , переутомление , стрессовый состояние , для повышение адаптационный функция при акклиматизация , при резкий колебание погода , в день , сложный по геофизический характеристика .	21	4	1
1089	функция	В результате воздействия Цилиндров Фараона на организм человека , повышается общий энергетический уровень и энергия гармонично перераспределяется между органами и системами , устраняется патологический дисбаланс , активизируются защитные функции и в организме создается обстановка , при которой ему гораздо легче справляться со своими проблемами .	в результат воздействие Цилиндр Фараон на организм человек , повышаться общий энергетический уровень и энергия гармонично перераспределяться между орган и система , устраняться патологический дисбаланс , активизироваться защитный функция и в организм создаваться обстановка , при который он гораздо легко справляться с свой проблема .	28	4	0
1090	функция	Кроме того , вокруг тела создается более плотное энергетическое биополе , препятствующее проникновению отрицательной энергоинформации , повышаются защитные функции организма , укрепляется тело , излечиваются болезни .	кроме то , вокруг тело создаваться более плотный энергетический биополе , препятствовать проникновение отрицательный энергоинформация , повышаться защитный функция организм , укрепляться тело , излечивать болезнь .	18	4	0
1091	функция	Если продолжать заниматься , то , кроме профилактического эффекта , со временем начнут открываться скрытые функции , улучшатся зрение , слух , обоняние , общая чувствительность , усилится интуиция .	если продолжать заниматься , то , кроме профилактический эффект , с время начать открываться скрыть функция , улучшиться зрение , слух , обоняние , общий чувствительность , усилиться интуиция .	15	4	0
1092	функция	Вместе с тем считаю необходимым обратить Ваше внимание еще на одну из важнейших функций науки - ее экспертную функцию .	вместе с то считать необходимый обратить ваш внимание еще на один из важный функция наука - ее экспертный функция .	13	4	1
1093	функция	Имея вполне утилитарную , обучающую функцию , композиция также демонстрирует красоту шахматных комбинаций .	иметь вполне утилитарный , обучать функция , композиция также демонстрировать красота шахматный комбинация .	5	4	1
1094	функция	"Но под словом "" движутся "" я , конечно , не имею в виду , что они прямо крутятся вокруг атома , но если запустить какой-то нестационарный процесс - например , возмутить как-то атом или выбить у него электрон , - то у вас начинается какое-то перетекание волновых функций ."	"но под слово "" двигаться "" я , конечно , не иметь в вид , что они прямо крутиться вокруг атом , но если запустить какой-то нестационарный процесс - например , возмутить как-то атом или выбить у он электрон , - то у вы начинаться какой-то перетекание волновой функция ."	48	4	1
1095	функция	Вот это перетекание волновых функций у вас тоже происходит на фемтосекундном масштабе .	вот этот перетекание волновой функция у вы тоже происходить на фемтосекундный масштаб .	4	4	1
1096	функция	Ну , реально в природе он вырабатывается определенным типом бактерий , и причем он встроен в их мембрану , то есть он сидит в мембране , и делает он следующую функцию .	ну , реально в природа он вырабатывать определенный тип бактерия , и причем он встроить в их мембрана , то быть он сидеть в мембрана , и делать он следующий функция .	30	4	1
1097	функция	Конечно , это не может не привести к тому , что историки решают свои вопросы между собой , лингвисты - между собой , в их отделении для этого есть секции со своим аппаратом ( выполняющие функции прежних отделений ) , а потом решения секций формально штампуются на уровне отделения , требующего своего аппарата специально для этой цели .	конечно , это не мочь не привести к то , что историк решать свой вопрос между себя , лингвист - между себя , в их отделение для это быть секция с свой аппарат ( выполнять функция прежний отделение ) , а потом решение секция формально штамповать на уровень отделение , требовать свой аппарат специально для этот цель .	35	4	0
1098	функция	Надо создавать НОВУЮ структуру , которая будет обладать всеми партийными функциями и полномочиями !	надо создавать новый структура , который быть обладать весь партийный функция и полномочие !	10	4	0
1099	функция	Но отмечу - личность лидера должна играть на первоначальном этапе в большей степени представительскую функцию , решения же должны приниматься КОЛЛЕГИАЛЬНО .	но отметить - личность лидер должен играть на первоначальный этап в больший степень представительский функция , решение же должен принимать коллегиально .	14	4	1
1100	функция	"Для этого у него следует отнять такие функции , как определение основных направлений внутренней и внешней политики и обеспечение "" согласованного функционирования и взаимодействия органов государственной власти "" ."	"для это у он следовать отнять такой функция , как определение основной направление внутренний и внешний политика и обеспечение "" согласовать функционирование и взаимодействие орган государственный власть "" ."	7	4	0
1101	функция	Вторая функция , кстати , настолько туманна и размыта , что фактически представляет собой мандат на вмешательство в деятельность любых государственных институтов .	второй функция , кстати , настолько туманный и размытый , что фактически представлять себя мандат на вмешательство в деятельность любой государственный институт .	1	4	0
1102	функция	Следует добавить ещё один критерий , относящийся уже не к структуре литературных текстов , а к их функции .	следовать добавить еще один критерий , относиться уже не к структура литературный текст , а к их функция .	17	4	0
1103	функция	Члены мужских союзов выполняли и педагогические функции , занимаясь воспитанием подростков , подготавливая их к вступлению во взрослую жизнь .	член мужской союз выполнять и педагогический функция , заниматься воспитание подросток , подготавливать они к вступление в взрослый жизнь .	6	4	0
1104	функция	Школа здесь выполняет лишь функцию фильтра - принимает экзамены и выдает соответствующий документ .	школа здесь выполнять лишь функция фильтр - принимать экзамен и выдавать соответствующий документ .	4	4	1
1105	функция	Одна из важнейших функций образования - возобновление , продолжение и развитие тех сообществ , в которых дети рождаются и живут .	один из важный функция образование - возобновление , продолжение и развитие тот сообщество , в который ребенок рождаться и жить .	3	4	1
1106	функция	Несмотря на то что она , как правило , более продолжительна , нервная система остается незатронутой , то есть сохраняются в норме как проведение по афферентным волокнам , так и функции механизмов , модулирующих боль .	несмотря на то что она , как правило , более продолжительный , нервный система оставаться незатронутый , то быть сохраняться в норма как проведение по афферентный волокно , так и функция механизм , модулировать боль .	30	4	0
1107	функция	Они не вызывают привыкания , сонливости , заторможенности и повышенной раздражительности , то есть не влияют на основные функции центральной нервной системы .	они не вызывать привыкание , сонливость , заторможенность и повышенный раздражительность , то быть не влиять на основной функция центральный нервный система .	18	4	0
1108	функция	В сфере печатных масс-медиа появилось огромное множество новых изданий , функции газет и журналов выполняющих виртуально , потому что страниц с рекламой в них больше , чем с новостями и статьями .	в сфера печатный масс-медиа появиться огромный множество новый издание , функция газета и журнал выполнять виртуально , потому что страница с реклама в они больше , чем с новость и статья .	10	4	0
1109	функция	У доноров с констатированной смертью мозга реанимационными мероприятиями поддерживается сердечная функция , кровообращение , чтобы не было ишемии печени , сердца , почек и пр .	у донор с констатировать смерть мозг реанимационный мероприятие поддерживать сердечный функция , кровообращение , чтобы не быть ишемия печень , сердце , почка и пр. .	10	4	0
1110	функция	Или функции капитала преодолеют его субстанцию .	или функция капитал преодолеть его субстанция .	1	4	0
1111	функция	Во всяком случае , о социальных функциях современного государства можно сказать то же , что и об общем процессе его усиления .	в всякий случай , о социальный функция современный государство можно сказать то же , что и о общий процесс он усиление .	6	4	0
1112	функция	Говоря языком научной фантастики , надежды на торжество творческого труда во многом связаны с тем , что машины могут лучше человека выполнять рутинные функции , но не способны к творчеству .	говорить язык научный фантастика , надежда на торжество творческий труд в многое связать с то , что машина мочь хорошо человек выполнять рутинный функция , но не способный к творчество .	23	4	0
1113	функция	Меритократическая элита вполне может выполнять функцию топ-менеджмента на службе капитала , использующего наемный труд и рыночный обмен .	меритократический элита вполне мочь выполнять функция топ-менеджмент на служба капитал , использовать наемный труд и рыночный обмен .	5	4	1
1114	функция	Дискаунтеры успешно отвоевывают долю рынка у компаний , чья прибыль определяется имиджевой составляющей цены , потому что предлагают клиентам только функцию - продукт или услугу , исключая затраты на имидж : модное оформление , престижное расположение .	дискаунтер успешно отвоевывать доля рынок у компания , чей прибыль определять имиджевый составляющая цена , потому что предлагать клиент только функция - продукт или услуга , исключать затрата на имидж : модный оформление , престижный расположение .	20	4	1
1115	функция	"25 апреля в Пресненском суде Москвы начинается процесс против ассоциации независимых наблюдателей "" ГОЛОС "" по административному правонарушению ( нарушение порядка деятельности некоммерческой организации , выполняющей функции иностранного агента ) ."	"25 апрель в пресненский суд Москва начинаться процесс против ассоциация независимый наблюдатель "" голос "" по административный правонарушение ( нарушение порядок деятельность некоммерческий организация , выполнять функция иностранный агент ) ."	26	4	0
1116	функция	Это непонимание важности деятельности именно некоммерческого сектора , который является прослойкой между государством и обществом , и эта прослойка выполняет как раз функционал защиты интересов граждан от государства и подталкивает государство к выполнению своих функций .	этот непонимание важность деятельность именно некоммерческий сектор , который являться прослойка между государство и общество , и этот прослойка выполнять как раз функционал защита интерес гражданин от государство и подталкивать государство к выполнение свой функция .	34	4	1
1117	функция	- Я никогда не считала , что мы пытаемся заменить функции Центризбиркома , поскольку они - организаторы выборов , и ничего другого .	- я никогда не считать , что мы пытаться заменить функция Центризбирком , поскольку они - организатор выборы , и ничто другой .	10	4	0
1118	функция	Вообще в 45-м году еще милиции , как таковой , в Минске не было , в основном ее функцию выполняли партизаны , вооруженные и одетые кто во что .	вообще в 45-й год еще милиция , как таковой , в Минск не быть , в основное ее функция выполнять партизан , вооруженный и одеть кто в что .	18	4	1
1119	функция	По мнению сотрудников ФСБ , лидеры сепаратистов прекратили работу в радиоэфире и перепоручили свои функции заместителям из-за возросшей активности федеральных сил .	по мнение сотрудник ФСБ , лидер сепаратист прекратить работа в радиоэфир и перепоручить свой функция заместитель из-за возрасти активность федеральный сила .	14	4	0
1120	функция	Важной деталью насоса является резинометаллический элемент , поскольку , кроме уже названной функции , он обеспечивает ( благодаря изменению коэффициента жесткости ) работу в режиме , близком к резонансному .	важный деталь насос являться резинометаллический элемент , поскольку , кроме уже назвать функция , он обеспечивать ( благодаря изменение коэффициент жесткость ) работа в режим , близкий к резонансный .	12	4	0
1121	функция	Положение осложнялось , да и сейчас осложняется еще и тем , что в стране нет достаточно четкого законодательного определения статуса , функций и сфер применения как национальных языков , так и русского языка как средства общения .	положение осложнять , да и сейчас осложнять еще и то , что в страна нет достаточно четкий законодательный определение статус , функция и сфера применение как национальный язык , так и русский язык как средство общение .	21	4	1
1122	функция	В союзных республиках выход из положения стали искать в возрождении и увеличении функций своего национального языка и в придании ему статуса государственного .	в союзный республика выход из положение стать искать в возрождение и увеличение функция свой национальный язык и в придание он статус государственный .	12	4	1
1123	функция	Структура и функции Союза сформировались , оттачивались вместе со всей командно - административной системой .	структура и функция Союз сформироваться , оттачивать вместе с весь командный - административный система .	2	4	0
1124	функция	Тем самым пресса стала бы вооруженней при выполнении одной из своих важнейших функций - защите Конституции СССР .	то самый пресса стать бы вооруженный при выполнение один из свой важный функция - защита Конституция СССР .	12	4	1
1125	функция	Комиссия , выполняющая в Верховном Совете специальную функцию , при определенных условиях тоже может стать своего рода ведомством .	комиссия , выполнять в верховный Совет специальный функция , при определить условие тоже мочь стать свой род ведомство .	7	4	1
1126	функция	Все эти жизненно важные функции за него выполняли системы развитых стран , к которым он был прикреплен .	весь этот жизненно важный функция за он выполнять система развитый страна , к который он быть прикрепить .	4	4	0
1127	функция	Они имеют право зайти на любой пароход , проверить , отчасти выполняя функции ФМС , состав экипажа , технологические карты , как убираются тралы , проверить , расписаны ли над каждой койкой обязанности членов экипажа .	они иметь право зайти на любой пароход , проверить , отчасти выполнять функция ФМС , состав экипаж , технологический карта , как убирать трал , проверить , расписать ли над каждый койка обязанность член экипаж .	12	4	0
1128	функция	Или , говоря ученым языком , организатор свободной образовательной деятельности детей , основная функция которого - развитие универсальных учебных действий .	или , говорить ученый язык , организатор свободный образовательный деятельность ребенок , основной функция который - развитие универсальный учебный действие .	13	4	0
1129	функция	Игра порождает целый веер ролей : ее надо разрабатывать , вести , выполнять функции персонажей .	игра порождать целый веер роль : она надо разрабатывать , вести , выполнять функция персонаж .	13	4	0
1130	функция	Они будут выполнять поддерживающую функцию , как и онлайн - образование .	они быть выполнять поддерживать функция , как и онлайн - образование .	4	4	1
1131	функция	"И объяснил почему : все дело в том , что "" феминистические организации провозглашают псевдосвободу женщин , которая в первую очередь должна проявляться вне брака и вне семьи ; в центре феминистской идеологии не семья , не воспитание детей , а иная функция женщин , которая нередко противопоставляется семейным ценностям "" ."	"и объяснить почему : весь дело в то , что "" феминистический организация провозглашать псевдосвобода женщина , который в первый очередь должен проявляться вне брак и вне семья ; в центр феминистский идеология не семья , не воспитание ребенок , а иной функция женщина , который нередко противопоставлять семейный ценность "" ."	42	4	0
1132	функция	Например , мы предлагаем вернуть органам прокуратуры часть надзорных функций , которые были у нее отняты при образовании Следственного комитета в 2010 - 2011-х годах , - такие как дача санкций на арест , на обыск и на другие важнейшие следственные действия .	например , мы предлагать вернуть орган прокуратура часть надзорный функция , который быть у она отнять при образование следственный комитет в 2010 - 2011-й год , - такой как дача санкция на арест , на обыск и на другой важный следственный действие .	9	4	1
1133	функция	Суть реформы в том , чтобы переподчинить депутатам управы , нижний уровень исполнительной власти , чтобы по факту районные управы исполняли функции администраций местного самоуправления с соответствующими полномочиями и бюджетами .	суть реформа в то , чтобы переподчинить депутат управа , нижний уровень исполнительный власть , чтобы по факт районный управа исполнять функция администрация местный самоуправление с соответствующий полномочие и бюджет .	21	4	0
1134	функция	"За нею оставляли , по сути , лишь функции клуба ученых - "" общественное государственное объединение "" Российская академия наук "" ."	"за она оставлять , по суть , лишь функция клуб ученый - "" общественный государственный объединение "" российский академия наука "" ."	8	4	0
1135	функция	Функцию определения перспективных исследований , достойных финансирования , взяло на себя то самое ФАНО .	функция определение перспективный исследование , достойный финансирование , взять на себя тот самый ФАНО .	0	4	1
1136	функция	""" В 2013 году в результате молниеносной реформы Академия прекратила свое существование в прежнем историческом виде , утратив основную часть своих функций и привилегий "" ( доктор экономических наук Ирина Дежина , 2014 ) ."	""" в 2013 год в результат молниеносный реформа Академия прекратить свой существование в прежний исторический вид , утратить основной часть свой функция и привилегия "" ( доктор экономический наука Ирина Дежина , 2014 ) ."	21	4	1
1137	функция	"У нас другая функция "" ."	"у мы другой функция "" ."	3	4	0
1138	функция	Однако она окончательно станет совещательным органом с представительскими функциями .	однако она окончательно стать совещательный орган с представительский функция .	8	4	0
